domain,severity,issue_type,fund_id,field,source_column,db_column,source_value,db_value,difference,recommendation
fund_aum,review,numeric_change_candidate,300067,benchmark_aum,AUM(원),benchmark_aum,20274485743,21260566107,-986080364,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,300067,invested_equity_won,Equity 총액(원).1,invested_equity_won,20274485743,21260566107,-986080364,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,300067,invested_aum,AUM(원).1,invested_aum,20274485743,21260566107,-986080364,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,300073,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300074,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300075,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300079,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,300080,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,300080,equity_won,Equity 총액(원),equity_won,11494929023,10989697593,505231430,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,300080,benchmark_aum,AUM(원),benchmark_aum,11494929023,10989697593,505231430,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,300080,invested_equity_won,Equity 총액(원).1,invested_equity_won,11494929023,10989697593,505231430,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,300080,invested_aum,AUM(원).1,invested_aum,11494929023,10989697593,505231430,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,300085,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,update_candidate,aum_source_fund_not_in_supabase,300086,,,,이지스 멀티플러스 일반사모투자신탁 제3호,,,AUM exists for a source fund missing in Supabase funds.
fund_aum,update_candidate,aum_source_fund_not_in_supabase,300090,,,,이지스그린ON 일반사모투자신탁제5호,,,AUM exists for a source fund missing in Supabase funds.
fund_aum,review,numeric_change_candidate,P00006,invested_loan_won,Loan 총액(원).1,invested_loan_won,389000000000,372000000000,17000000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00006,invested_aum,AUM(원).1,invested_aum,394111750000,377111750000,17000000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00007,deposit_won,기준일자 임대보증금(원),deposit_won,1896275320,1586975320,309300000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00007,benchmark_aum,AUM(원),benchmark_aum,341406275320,341096975320,309300000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00007,invested_deposit_won,기준일자 임대보증금(원).1,invested_deposit_won,1896275320,1586975320,309300000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00007,invested_aum,AUM(원).1,invested_aum,341406275320,341096975320,309300000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00009,equity_won,Equity 총액(원),equity_won,0,12000000000,-12000000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00009,benchmark_aum,AUM(원),benchmark_aum,0,12000000000,-12000000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00009,invested_equity_won,Equity 총액(원).1,invested_equity_won,0,12000000000,-12000000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00009,invested_aum,AUM(원).1,invested_aum,0,12000000000,-12000000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00039,equity_won,Equity 총액(원),equity_won,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00039,loan_won,Loan 총액(원),loan_won,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00039,deposit_won,기준일자 임대보증금(원),deposit_won,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00039,benchmark_aum,AUM(원),benchmark_aum,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00039,invested_equity_won,Equity 총액(원).1,invested_equity_won,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00039,invested_loan_won,Loan 총액(원).1,invested_loan_won,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00039,invested_deposit_won,기준일자 임대보증금(원).1,invested_deposit_won,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00039,invested_aum,AUM(원).1,invested_aum,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00040,equity_won,Equity 총액(원),equity_won,103700000000,0,103700000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00040,benchmark_aum,AUM(원),benchmark_aum,103700000000,0,103700000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00040,invested_equity_won,Equity 총액(원).1,invested_equity_won,8700000000,0,8700000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,P00040,invested_aum,AUM(원).1,invested_aum,8700000000,0,8700000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00010,loan_won,Loan 총액(원),loan_won,50000000000,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00010,benchmark_aum,AUM(원),benchmark_aum,176872731464,126872731464,50000000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00010,invested_loan_won,Loan 총액(원).1,invested_loan_won,50000000000,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00010,invested_aum,AUM(원).1,invested_aum,176872731464,126872731464,50000000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00012,deposit_won,기준일자 임대보증금(원),deposit_won,48834700000,48238200000,596500000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00012,benchmark_aum,AUM(원),benchmark_aum,214034700000,213438200000,596500000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00012,invested_deposit_won,기준일자 임대보증금(원).1,invested_deposit_won,48834700000,48238200000,596500000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00012,invested_aum,AUM(원).1,invested_aum,214034700000,213438200000,596500000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00014,equity_won,Equity 총액(원),equity_won,137343378000,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00014,loan_won,Loan 총액(원),loan_won,490000000000,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00014,deposit_won,기준일자 임대보증금(원),deposit_won,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00014,benchmark_aum,AUM(원),benchmark_aum,627343378000,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00014,invested_equity_won,Equity 총액(원).1,invested_equity_won,137343378000,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00014,invested_loan_won,Loan 총액(원).1,invested_loan_won,314000000000,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00014,invested_deposit_won,기준일자 임대보증금(원).1,invested_deposit_won,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00014,invested_aum,AUM(원).1,invested_aum,451343378000,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00016,equity_won,Equity 총액(원),equity_won,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00016,loan_won,Loan 총액(원),loan_won,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00016,deposit_won,기준일자 임대보증금(원),deposit_won,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00016,benchmark_aum,AUM(원),benchmark_aum,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00016,invested_equity_won,Equity 총액(원).1,invested_equity_won,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00016,invested_loan_won,Loan 총액(원).1,invested_loan_won,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00016,invested_deposit_won,기준일자 임대보증금(원).1,invested_deposit_won,0,,,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,R00016,invested_aum,AUM(원).1,invested_aum,0,,,Likely update candidate if the new workbook is the authoritative period.
