domain,severity,issue_type,asset_id,asset_code,field,source_column,db_column,source_value,db_value,difference,db_api_enrichment_status,db_building_ledger_source,recommendation
asset_master,review,asset_field_change_candidate,ast_7418f76af537,A112025002,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_7418f76af537,A112025002,country_code,국내/해외,country_code,KR,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_7418f76af537,A112025002,site_area,토지면적(㎡),site_area,,1349,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_7418f76af537,A112025002,parking,주차대수,parking,,옥내 85 / 옥외 10,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_07e0f0bb366d,A112025003,business_stage,사업단계,business_stage,운영/실물,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_07e0f0bb366d,A112025003,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_07e0f0bb366d,A112025003,country_code,국내/해외,country_code,KR,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_07e0f0bb366d,A112025003,site_area,토지면적(㎡),site_area,,2246,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_07e0f0bb366d,A112025003,parking,주차대수,parking,,옥내 27 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_47df51a6036d,A112025004,business_stage,사업단계,business_stage,운영/실물,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_47df51a6036d,A112025004,portfolio_region,투자지역,portfolio_region,대한민국,,,pending,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a69271e859b5,A112026001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a69271e859b5,A112026001,portfolio_region,투자지역,portfolio_region,글로벌,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a69271e859b5,A112026001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_855b77ffc374,A112028001,business_stage,사업단계,business_stage,운영/실물,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_855b77ffc374,A112028001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_855b77ffc374,A112028001,country_code,국내/해외,country_code,KR,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_855b77ffc374,A112028001,site_area,토지면적(㎡),site_area,,2890,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_855b77ffc374,A112028001,parking,주차대수,parking,,옥내 95 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_99bb7e6dd0fa,A112029001,business_stage,사업단계,business_stage,운영/실물,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_99bb7e6dd0fa,A112029001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_99bb7e6dd0fa,A112029001,country_code,국내/해외,country_code,KR,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_99bb7e6dd0fa,A112029001,site_area,토지면적(㎡),site_area,,4235,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_99bb7e6dd0fa,A112029001,parking,주차대수,parking,,옥내 148 / 옥외 28,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_1c2b0c57e8b7,A112033001,canonical_name,자산(건물)명,canonical_name,대구시티센터,대구시티센터 (투자),,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_1c2b0c57e8b7,A112033001,business_stage,사업단계,business_stage,운영/실물,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_1c2b0c57e8b7,A112033001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_1c2b0c57e8b7,A112033001,site_area,토지면적(㎡),site_area,,7616,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_1c2b0c57e8b7,A112033001,parking,주차대수,parking,,옥내 440 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_dd6e846e65f4,A112034001,address_text,"전체주소(시/도, 구/군 포함)",address_text,제주특별자치도 제주시 연동 274-16 외 2필지,제주특별자치도 제주시 연동 274-16,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_dd6e846e65f4,A112034001,business_stage,사업단계,business_stage,운영/실물,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_dd6e846e65f4,A112034001,portfolio_region,투자지역,portfolio_region,대한민국,,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_dd6e846e65f4,A112034001,site_area,토지면적(㎡),site_area,,2632,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.
asset_master,review,asset_field_change_candidate,ast_dd6e846e65f4,A112034001,parking,주차대수,parking,,옥내 82 / 옥외 4,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_bc4589571b0d,A112035001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_bc4589571b0d,A112035001,portfolio_region,투자지역,portfolio_region,유럽,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_bc4589571b0d,A112035001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_40cc5cccfb6c,A112035002,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_40cc5cccfb6c,A112035002,portfolio_region,투자지역,portfolio_region,북미,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_40cc5cccfb6c,A112035002,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_0546ff4ee9db,A112035003,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_0546ff4ee9db,A112035003,portfolio_region,투자지역,portfolio_region,북미,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_0546ff4ee9db,A112035003,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_39ccf4397829,A112036001,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_39ccf4397829,A112036001,portfolio_region,투자지역,portfolio_region,유럽,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_39ccf4397829,A112036001,country_code,국내/해외,country_code,OVERSEAS,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a838dff2176d,A112036002,canonical_name,자산(건물)명,canonical_name,Bell 본사(몬트리올) 대출,Bell 본사(몬트리올) (대출),,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a838dff2176d,A112036002,business_stage,사업단계,business_stage,운영/실물,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
asset_master,review,asset_field_change_candidate,ast_a838dff2176d,A112036002,portfolio_region,투자지역,portfolio_region,북미,,,not_checked,,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.
